system:index,MNDWI,NBR,NDMI,NDVI,block_id,blue,class_numeric,dist_to_water,elev_rel_lake,green,nir,red,reserve_id,slope,swir1,swir2,.geo
4473,0.80751944,0.62282753,0.55013376,-0.008384913,8.48803948E8,0.0427425,1.0,0.0,1.7053026E-13,0.0633125,0.0259125,0.0308625,2,0.0,0.006745,0.0053425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7401211508142,46.809019144266635]}"
4474,0.84420276,0.6131074,0.6550869,-0.116060965,8.48903948E8,0.04277,1.0,0.0,1.7053026E-13,0.0614975,0.023135,0.0308625,2,0.0,0.0050675,0.0063875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.740514178774566,46.809021551069726]}"
4475,0.83025694,0.62303406,0.65943086,-0.016137637,8.48903948E8,0.0396075,2.0,30.0,1.7053026E-13,0.0573725,0.0259125,0.0308625,2,0.0,0.0045175,0.0047375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.740907206770044,46.809023956520114]}"
4476,0.8293118,0.6701811,0.65943086,0.07579569,8.48903948E8,0.0375725,6.0,60.0,1.7053026E-13,0.0573725,0.02594,0.0308625,2,0.0,0.004545,0.005095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.741300234800608,46.80902636061781]}"
4477,0.84449106,0.75710624,0.6884562,0.027601589,8.48903948E8,0.0396075,6.0,30.0,1.7053026E-13,0.05553,0.02594,0.0267925,2,0.0,0.00449,0.005095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7416932628662725,46.809028763362804]}"
4478,0.80508554,0.6701811,0.6881912,0.07628851,8.48903948E8,0.0375725,1.0,0.0,1.7053026E-13,0.049095,0.02594,0.0278925,2,0.0,0.004545,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.742086290966959,46.80903116475509]}"
4479,0.7878066,0.6701811,0.5763957,0.023349157,8.48903948E8,0.03529,6.0,30.0,1.7053026E-13,0.049095,0.02594,0.026765,2,0.0,0.0073225,0.005425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.742479319102681,46.80903356479468]}"
4480,0.7160584,0.7656461,0.5749494,0.07690432,8.48903948E8,0.0415875,1.0,0.0,1.7053026E-13,0.05322,0.021705,0.026765,2,0.0,0.0073225,0.005095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.742872347273428,46.80903596348156]}"
4481,0.8137295,0.6181157,0.62899655,0.01819786,8.48903948E8,0.0416425,1.0,0.0,1.7053026E-13,0.05322,0.021705,0.02264,2,0.0,0.004545,0.00482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.743265375479173,46.80903836081574]}"
4482,0.8138344,0.6256383,0.6367891,0.07697315,8.48903948E8,0.03551,1.0,0.0,1.7053026E-13,0.0490675,0.021705,0.022255,2,0.0,0.004545,0.005095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.743658403719902,46.80904075679724]}"
4483,0.7883327,0.76501644,0.60859495,0.010611615,8.48903948E8,0.03551,1.0,0.0,1.7053026E-13,0.0490675,0.0196425,0.02264,2,0.0,0.00735,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.744051431995565,46.80904315142605]}"
4484,0.71514386,0.62379277,0.4973511,0.034108527,8.49003948E8,0.0375725,1.0,0.0,1.7053026E-13,0.0513225,0.0216775,0.0202475,2,0.0,0.00735,0.005095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7444444603061635,46.80904554470214]}"
4485,0.78886,0.6960473,0.57670933,0.077594295,8.49003948E8,0.037325,1.0,0.0,1.7053026E-13,0.046565,0.0259675,0.02385,2,0.0,0.00735,0.0015475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7448374886516715,46.80904793662554]}"
4486,0.7132207,0.7327564,0.4968519,0.09670734,8.49003948E8,0.0372975,1.0,0.0,1.7053026E-13,0.0465375,0.021705,0.020275,2,0.0,0.0068,0.005095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.745230517032101,46.80905032719621]}"
4487,0.79488915,0.514057,0.6293465,0.09623347,8.49003948E8,0.0354825,1.0,0.0,1.7053026E-13,0.044915,0.02033,0.0185975,2,0.0,0.004545,0.00636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.745623545447399,46.80905271641418]}"
4488,0.7827043,0.81740975,0.62909496,0.07814797,8.49003948E8,0.0415875,1.0,0.0,1.7053026E-13,0.044915,0.0197525,0.01857,2,0.0,0.0050125,0.0020425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.746016573897546,46.80905510427948]}"
4489,0.8053209,0.69059575,0.6418004,0.15141326,8.49003948E8,0.0354825,1.0,0.0,1.7053026E-13,0.0464825,0.021705,0.0197525,2,0.0,0.004545,0.0050675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.74640960238251,46.809057490792064]}"
4490,0.81975865,0.6118665,0.6080973,0.07863241,8.49003948E8,0.0354825,1.0,0.0,1.7053026E-13,0.04904,0.01956,0.0185425,2,0.0,0.004545,0.0050675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.746802630902307,46.80905987595193]}"
4491,0.78675884,0.4132948,0.62995,0.15073761,8.49003948E8,0.0395525,1.0,0.0,1.7053026E-13,0.04904,0.02033,0.0184875,2,0.0,0.0045725,0.00636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.747195659456926,46.8090622597591]}"
4492,0.7876803,0.8243726,0.65234745,0.2080599,8.49003948E8,0.0395525,1.0,0.0,1.7053026E-13,0.0461525,0.0217325,0.0149675,2,0.0,0.004985,0.001355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.747588688046287,46.80906464221356]}"
4493,0.8213662,0.6246673,0.61522603,0.1380753,8.49003948E8,0.0375175,1.0,0.0,1.7053026E-13,0.0475275,0.0217325,0.02033,2,0.0,0.004985,0.0052875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.747981716670403,46.80906702331537]}"
4494,0.6953107,0.62158704,0.5414731,0.13013521,8.49103948E8,0.0395525,1.0,0.0,1.7053026E-13,0.0463725,0.0217325,0.0197525,2,0.0,0.009055,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.748374745329263,46.8090694030644]}"
4495,0.80547005,0.6188971,0.64079916,0.039495915,8.49103948E8,0.037545,1.0,0.0,1.7053026E-13,0.0461525,0.02176,0.0203575,2,0.0,0.004985,0.0050675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.748767774022843,46.80907178146078]}"
4496,0.7865,0.64125204,0.64079916,0.20876908,8.49103948E8,0.0375175,1.0,0.0,1.7053026E-13,0.046125,0.02176,0.01846,2,0.0,0.0049575,0.0050675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7491608027511525,46.80907415850445]}"
4497,0.8054891,0.5066421,0.64079916,0.1906637,8.49103948E8,0.038975,1.0,0.0,1.7053026E-13,0.046125,0.02176,0.0152425,2,0.0,0.0049575,0.006525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7495538315141195,46.8090765341954]}"
4498,0.7942864,0.6188971,0.645811,0.13887928,8.49103948E8,0.03694,1.0,0.0,1.7053026E-13,0.046125,0.02176,0.01846,2,0.0,0.0042425,0.0052875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.749946860311735,46.80907890853364]}"
4499,0.7911344,0.5406614,0.5382347,0.13880625,8.49103948E8,0.03573,1.0,0.0,1.7053026E-13,0.0421375,0.02295625,0.0190925,2,0.0,0.004765,0.00691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7503398891439845,46.8090812815192]}"
4500,0.6827896,0.6205992,0.45678407,0.11505007,8.49103948E8,0.03678875,1.0,0.0,1.7053026E-13,0.04688125,0.02229625,0.0175525,2,0.0,0.0084225,0.00493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.750732918010849,46.809083653152044]}"
4501,0.7115311,0.70722485,0.4911846,0.1393051,8.49103948E8,0.03595,1.0,0.0,1.7053026E-13,0.04618,0.0222825,0.01753875,2,0.0,0.00741875,0.0035275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.751125946912357,46.80908602343217]}"
4502,0.7516973,0.6138664,0.6100499,0.13907462,8.49103948E8,0.03716,1.0,0.0,1.7053026E-13,0.043925,0.02226875,0.01907875,2,0.0,0.0061675,0.00521875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.751518975848402,46.80908839235959]}"
4503,0.8124093,0.5136009,0.6671601,0.14457941,8.49103948E8,0.0344375,1.0,0.0,1.7053026E-13,0.0413675,0.02226875,0.01571,2,0.0,0.0039125,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.751912004819014,46.809090759934314]}"
4504,0.71307266,0.5674447,0.5463224,0.17666659,8.49203948E8,0.034355,1.0,0.0,1.7053026E-13,0.04256375,0.02287375,0.01571,2,0.0,0.00700625,0.0064425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7523050338241655,46.80909312615634]}"
4505,0.7151407,0.62405074,0.5780663,0.24376678,8.49203948E8,0.0330075,1.0,0.0,1.7053026E-13,0.04256375,0.02287375,0.014995,2,0.0,0.00615375,0.00491625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.752698062863846,46.80909549102567]}"
4506,0.7136488,0.6979595,0.534517,0.23400152,8.49203948E8,0.03441,1.0,0.0,1.7053026E-13,0.043925,0.02457875,0.0174975,2,0.0,0.0075425,0.00486125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.753091091938054,46.80909785454227]}"
4507,0.73558366,0.60173434,0.5550999,0.17021932,8.49203948E8,0.0381775,1.0,0.0,1.7053026E-13,0.043925,0.023575,0.0174975,2,0.0,0.0064975,0.00681375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.753484121046699,46.80910021670617]}"
4508,0.8239312,0.51209176,0.6681092,0.1401015,8.49203948E8,0.03469875,1.0,0.0,1.7053026E-13,0.04343,0.02284625,0.0210725,2,0.0,0.00475125,0.008065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.753877150189809,46.80910257751736]}"
4509,0.80753756,0.61802334,0.6080402,0.10009994,8.49203948E8,0.034905,1.0,0.0,1.7053026E-13,0.04442,0.023025,0.021705,2,0.0,0.0049025,0.00526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.754270179367383,46.80910493697586]}"
4510,0.67688626,0.6570683,0.4228179,0.08010697,8.49203948E8,0.037435,1.0,0.0,1.7053026E-13,0.0407075,0.0229975,0.021705,2,0.0,0.01021,0.00504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.754663208579368,46.80910729508163]}"
4511,0.62884957,0.61802334,0.44443607,0.11137019,8.49203948E8,0.03749,1.0,0.0,1.7053026E-13,0.04442,0.02264,0.0196975,2,0.0,0.010485,0.00526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.755056237825767,46.80910965183471]}"
4512,0.5968664,0.5494841,0.44443607,0.11867497,8.49203948E8,0.0365275,1.0,0.0,1.7053026E-13,0.04607,0.0229975,0.0196975,2,0.0,0.0083125,0.00911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7554492671065285,46.809112007235086]}"
4513,0.80690604,0.6106029,0.58069026,0.15032528,8.49203948E8,0.0365,1.0,0.0,1.7053026E-13,0.04607,0.0203025,0.0216225,2,0.0,0.0049025,0.0040225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.755842296421652,46.80911436128273]}"
4514,0.7961824,0.7660001,0.6732389,-0.060738526,8.48803948E8,0.0429625,1.0,0.0,1.7053026E-13,0.0634225,0.024235,0.030835,2,0.0,0.0073225,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.73933158462779,46.80928417686803]}"
4515,0.78913647,0.67309165,0.5593501,0.027382461,8.48803948E8,0.0435675,1.0,0.0,1.7053026E-13,0.06213,0.0259125,0.0308625,2,0.0,0.0073225,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7397246144878835,46.8092865863885]}"
4516,0.84344137,0.62282753,0.63317287,-0.008717386,8.48803948E8,0.0412575,1.0,0.0,1.7053026E-13,0.057675,0.0259125,0.0267925,2,0.0,0.0045725,0.0047375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.740117644383138,46.80928899455627]}"
4517,0.83025694,0.7719587,0.6870223,0.07530405,8.48903948E8,0.0396075,1.0,0.0,1.7053026E-13,0.0564925,0.02594,0.03089,2,0.0,0.0045175,0.001905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.740510674313518,46.80929140137132]}"
4518,0.8603057,0.5233207,0.7239224,0.02244293,8.48903948E8,0.03551,2.0,30.0,1.7053026E-13,0.05322,0.02594,0.022695,2,0.0,0.004545,0.0048475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.740903704278997,46.809293806833644]}"
4519,0.8136245,0.84428495,0.70182055,0.07536443,8.48903948E8,0.0396075,2.0,60.0,1.7053026E-13,0.049095,0.02594,0.0267925,2,0.0,0.004545,0.0013825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.741296734279591,46.80929621094331]}"
4520,0.89159495,0.7715827,0.65943086,0.07579569,8.48903948E8,0.039195,6.0,30.0,1.7053026E-13,0.049095,0.0216775,0.0226675,2,0.0,0.0035275,0.001905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.74168976431527,46.809298613700236]}"
4521,0.7947618,0.62365216,0.61453354,0.2002368,8.48903948E8,0.0375725,1.0,0.0,1.7053026E-13,0.044915,0.021705,0.0267925,2,0.0,0.004545,0.0047375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.742082794385971,46.809301015104445]}"
4522,0.78788835,0.6620597,0.5860656,0.023433482,8.48903948E8,0.03309,6.0,30.0,1.7053026E-13,0.044915,0.0233,0.0226675,2,0.0,0.004545,0.0047375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.742475824491711,46.80930341515598]}"
4523,0.79488915,0.6181157,0.634765,0.07635478,8.48903948E8,0.03958,1.0,0.0,1.7053026E-13,0.0490675,0.021705,0.0267925,2,0.0,0.004545,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.742868854632473,46.80930581385479]}"
4524,0.6890328,0.6256383,0.49547842,0.09876207,8.48903948E8,0.03958,1.0,0.0,1.7053026E-13,0.044915,0.021705,0.0226675,2,0.0,0.0078175,0.00482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.743261884808234,46.80930821120091]}"
4525,0.7996946,0.8718424,0.6361795,0.10550294,8.48903948E8,0.0354825,1.0,0.0,1.7053026E-13,0.04662,0.021705,0.0186525,2,0.0,0.00735,0.001355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.743654915018977,46.809310607194305]}"
4526,0.80006456,0.602297,0.64118534,0.07690432,8.48903948E8,0.037545,1.0,0.0,1.7053026E-13,0.0465925,0.0217325,0.0195875,2,0.0,0.0067175,0.00636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.744047945264657,46.809313001835015]}"
4527,0.7883327,0.5855413,0.60859495,0.023408784,8.49003948E8,0.0375725,1.0,0.0,1.7053026E-13,0.0465925,0.0196425,0.020275,2,0.0,0.00735,0.0086425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7444409755452694,46.809315395122994]}"
4528,0.788251,0.73294896,0.6163858,0.13256465,8.49003948E8,0.03518,1.0,0.0,1.7053026E-13,0.0465925,0.0217325,0.018625,2,0.0,0.00735,0.001355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.744834005860807,46.80931778705827]}"
4529,0.8137295,0.70416605,0.5911093,0.07775636,8.49003948E8,0.03727,1.0,0.0,1.7053026E-13,0.0490675,0.019945,0.0185975,2,0.0,0.004545,0.005095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.74522703621125,46.80932017764084]}"
4530,0.7152956,0.61092293,0.57950443,0.078007825,8.49003948E8,0.0350975,1.0,0.0,1.7053026E-13,0.04651,0.021705,0.020275,2,0.0,0.0050125,0.0047925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.745620066596577,46.80932256687069]}"
4531,0.7515161,0.4268917,0.6293465,0.13113153,8.49003948E8,0.037215,1.0,0.0,1.7053026E-13,0.0490675,0.0232175,0.0226125,2,0.0,0.007515,0.01153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.746013097016725,46.809324954747844]}"
4532,0.8138344,0.62372816,0.6537143,0.20948929,8.49003948E8,0.0350425,1.0,0.0,1.7053026E-13,0.0490675,0.02319,0.018515,2,0.0,0.004545,0.005315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.746406127471731,46.809327341272294]}"
4533,0.910216,0.6239325,0.8517414,0.13094386,8.49003948E8,0.03716,1.0,0.0,1.7053026E-13,0.046455,0.02319,0.018515,2,0.0,0.00185,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.746799157961544,46.80932972644403]}"
4534,0.8194709,0.6620325,0.6943352,0.20979343,8.49003948E8,0.0401575,1.0,0.0,1.7053026E-13,0.044915,0.022915,0.0197525,2,0.0,0.0045725,0.0015475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7471921884861885,46.80933211026306]}"
4535,0.8035201,0.81740975,0.64265233,0.100576736,8.49003948E8,0.0375175,1.0,0.0,1.7053026E-13,0.044915,0.0217325,0.018515,2,0.0,0.0045725,0.0020425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.747585219045577,46.809334492729384]}"
4536,0.73665875,0.6243405,0.49400806,0.1007326,8.49003948E8,0.0354825,1.0,0.0,1.7053026E-13,0.0475275,0.0217325,0.02033,2,0.0,0.00669,0.0047375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.747978249639723,46.80933687384297]}"
4537,0.70855206,0.6246673,0.49347472,0.14859378,8.49103948E8,0.0354825,1.0,0.0,1.7053026E-13,0.0448875,0.0217325,0.0167275,2,0.0,0.00735,0.0047375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7483712802686,46.809339253603866]}"
4538,0.8057666,0.6109849,0.6419465,0.1380753,8.49103948E8,0.0370225,1.0,0.0,1.7053026E-13,0.0443375,0.02176,0.0184875,2,0.0,0.004985,0.00471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.748764310932206,46.809341632012035]}"
4539,0.80559427,0.6188971,0.64079916,0.21159458,8.49103948E8,0.037545,1.0,0.0,1.7053026E-13,0.0463175,0.02176,0.0156825,2,0.0,0.0045725,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.749157341630544,46.809344009067544]}"
4540,0.813129,0.6849817,0.62969834,0.09444156,8.49103948E8,0.04013,1.0,0.0,1.7053026E-13,0.0512675,0.02176,0.0183775,2,0.0,0.0045725,0.0050675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.749550372363524,46.80934638477031]}"
4541,0.7126627,0.7688172,0.5404955,0.1082493,8.49103948E8,0.038975,1.0,0.0,1.7053026E-13,0.0424675,0.02176,0.016755,2,0.0,0.0073775,0.0020425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.749943403131157,46.80934875912036]}"
4542,0.7625748,0.42297792,0.59196186,0.1082493,8.49103948E8,0.038975,1.0,0.0,1.7053026E-13,0.0418075,0.022805,0.0184875,2,0.0,0.0074875,0.006525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.750336433933435,46.80935113211769]}"
4543,0.77531403,0.622353,0.552736,0.1732458,8.49103948E8,0.0382325,1.0,0.0,1.7053026E-13,0.04531375,0.02295625,0.0175525,2,0.0,0.00559,0.00582375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.750729464770339,46.80935350376233]}"
4544,0.71127385,0.8898569,0.51711285,0.26763403,8.49103948E8,0.03819125,1.0,0.0,1.7053026E-13,0.0455475,0.02614625,0.01982125,2,0.0,0.00755625,0.0013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.751122495641874,46.809355874054226]}"
4545,0.78834265,0.6413832,0.693294,0.18906164,8.49103948E8,0.038425,1.0,0.0,1.7053026E-13,0.04616625,0.0240425,0.017525,2,0.0,0.00414625,0.00493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.751515526547962,46.80935824299345]}"
4546,0.67016304,0.5849443,0.4740994,0.19336174,8.49103948E8,0.03417625,1.0,0.0,1.7053026E-13,0.04464,0.02290125,0.01517375,2,0.0,0.00950875,0.007075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.751908557488601,46.809360610579944]}"
4547,0.7369984,0.5103495,0.5633577,0.16875406,8.49203948E8,0.0360875,1.0,0.0,1.7053026E-13,0.04256375,0.0228875,0.01571,2,0.0,0.009275,0.00805125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.752301588463768,46.80936297681372]}"
4548,0.6874516,0.8162436,0.49094704,0.21970743,8.49203948E8,0.03353,1.0,0.0,1.7053026E-13,0.0403225,0.02287375,0.01516,2,0.0,0.00758375,0.00128625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.75269461947349,46.80936534169479]}"
4549,0.6879836,0.6336295,0.46483737,0.22693901,8.49203948E8,0.03368125,1.0,0.0,1.7053026E-13,0.042055,0.02286,0.01514625,2,0.0,0.00758375,0.0059475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.753087650517726,46.80936770522315]}"
4550,0.7121341,0.41652396,0.49112567,0.14563273,8.49203948E8,0.03318625,1.0,0.0,1.7053026E-13,0.04204125,0.022255,0.0174975,2,0.0,0.00741875,0.0072125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.753480681596398,46.8093700673988]}"
4551,0.7189917,0.5146051,0.5434001,0.120025404,8.49203948E8,0.0339425,1.0,0.0,1.7053026E-13,0.04077625,0.02224125,0.01748375,2,0.0,0.00700625,0.00541125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.75387371270955,46.80937242822173]}"
4552,0.653901,0.61802334,0.40157574,0.12957929,8.49203948E8,0.035455,1.0,0.0,1.7053026E-13,0.04442,0.023025,0.01813,2,0.0,0.010485,0.0055625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.75426674385715,46.809374787691944]}"
4553,0.7121787,0.61802334,0.5525961,0.13048013,8.49203948E8,0.0374625,1.0,0.0,1.7053026E-13,0.0448875,0.023025,0.0181025,2,0.0,0.008285,0.0055625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.754659775039177,46.809377145809464]}"
4554,0.654432,0.46885842,0.49020362,0.15001482,8.49203948E8,0.0343825,1.0,0.0,1.7053026E-13,0.0448875,0.0229975,0.0216775,2,0.0,0.01021,0.0080925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.755052806255604,46.80937950257424]}"
4555,0.62866884,0.5827456,0.49640417,0.213325,8.49203948E8,0.0374625,1.0,0.0,1.7053026E-13,0.0448875,0.025005,0.02165,2,0.0,0.01021,0.00636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.755445837506408,46.80938185798631]}"
4556,0.7151407,0.60200197,0.49665305,0.15095319,8.49203948E8,0.0374625,1.0,0.0,1.7053026E-13,0.0460975,0.022585,0.0180475,2,0.0,0.0074325,0.00559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.755838868791558,46.80938421204567]}"
4557,0.75253344,0.5520845,0.554103,0.075287774,8.48803948E8,0.04354,1.0,0.0,1.7053026E-13,0.05586,0.0259125,0.019725,2,0.0,0.0073225,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.73932807422152,46.809554027123944]}"
4558,0.7191357,0.62282753,0.48416036,0.07497207,8.48803948E8,0.04156,1.0,0.0,1.7053026E-13,0.0576475,0.0259125,0.023135,2,0.0,0.010155,0.0063875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.739721106051653,46.80955643665638]}"
4559,0.8327489,0.7564339,0.6550869,0.018153813,8.48803948E8,0.0412575,1.0,0.0,1.7053026E-13,0.0564925,0.0216775,0.02682,2,0.0,0.0045175,0.00141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.7401141379169385,46.80955884483611]}"
